NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,BUILDING_CLASS_PRESENT,ADDRESS,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALES
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4023,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,1130000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4032,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,1480000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4034,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,1699000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4057,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,2495176.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4058,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,800000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4075,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,100.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4080,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,4343299.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4087,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,1400000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4089,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3175000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4097,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,4126412.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4108,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,2675406.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4110,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,4177325.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4118,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,950000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4142,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,2452500.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4147,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,2400000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4160,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,4518438.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4173,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,1315000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4197,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3108162.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4202,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3725000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4223,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3057250.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4227,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3108162.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4242,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3347451.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4245,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3388181.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4248,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3309312.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4251,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3362725.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4260,R4, 80 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2006,2, R4 ,3056231.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4306,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4322849.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4307,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2867337.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4311,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,1300000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4316,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2597501.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4317,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4352964.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4322,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,1295000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4327,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2597000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4328,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4401840.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4329,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,3016001.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4337,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4279650.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4338,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2695297.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4339,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4497555.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4340,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,3064877.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4343,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,1515101.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4348,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4564760.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4349,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2713230.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4350,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,13720354.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4357,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4455563.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4358,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2886684.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4360,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,1574668.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4366,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,3046549.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4384,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,4100000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4386,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,3312312.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4398,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,14711621.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4411,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2955925.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4415,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2949764.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4419,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,2999709.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4425,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,1871000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4425,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,3262673.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4446,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,6589041.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4448,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,6389464.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4450,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,6389973.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4452,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,6482773.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1171,4454,R4, 60 RIVERSIDE BOULEVARD                    ,10069,1,0,1,0,0,2008,2, R4 ,6688481.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1182,1004,R4, 235 WEST END AVENUE                       ,10023,1,0,1,0,0,1928,2, R4 ,610000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1182,1035,R4, 235 WEST END AVENUE                       ,10023,1,0,1,0,0,1928,2, R4 ,680000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1182,1106,R4, 235 WEST END AVENUE                       ,10023,1,0,1,0,0,1928,2, R4 ,1225000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1182,1122,R4, 235 WEST END AVENUE                       ,10023,1,0,1,0,0,1928,2, R4 ,837500.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1182,1137,R4, 235 WEST END AVENUE                       ,10023,1,0,1,0,0,1928,2, R4 ,750000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1184,1007,R4, 22 RIVERSIDE DRIVE                        ,10023,1,0,1,0,0,1931,2, R4 ,3040000.0
UPPER WEST SIDE (59-79)  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1184,1021,R4, 22 RIVERSIDE DRIVE                        ,10023,1,0,1,0,0,1931,2, R4 ,1909218.0
UPPER WEST SIDE (59-79)  ,14  RENTALS - 4-10 UNIT                     ,2A,1170,142,S3, 220 WEST 79TH   STREET                    ,10024,3,1,4,"1,941","4,126",1900,2, S3 ,4400000.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1101,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,938486.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1104,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,666953.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1105,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,610950.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1106,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,534581.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1107,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,475000.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1108,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,702592.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1129,1109,R1, 55 WEST 76TH   STREET                     ,10023,1,0,1,0,0,1920,2, R1 ,875000.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1146,1201,R1, 157 WEST 74TH STREET                      ,10023,1,0,1,0,0,1886,2, R1 ,830000.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1146,1202,R1, 157 WEST 74TH STREET                      ,10023,1,0,1,0,0,1886,2, R1 ,2410000.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1146,1205,R1, 157 WEST 74TH STREET                      ,10023,1,0,1,0,0,1886,2, R1 ,1862500.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1165,1301,R1, 251 WEST 73RD   STREET                    ,10023,1,0,1,0,0,0,2, R1 ,444157.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1168,1202,R1, 264 WEST 77TH STREET                      ,10024,1,0,1,0,0,1900,2, R1 ,1261406.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1168,1203,R1, 264 WEST 77TH   STREET                    ,10024,1,0,1,0,0,1900,2, R1 ,339690.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1168,1204,R1, 264 WEST 77TH   STREET                    ,10024,1,0,1,0,0,1900,2, R1 ,936790.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1168,1205,R1, 264 WEST 77TH   STREET                    ,10024,1,0,1,0,0,1900,2, R1 ,481650.0
UPPER WEST SIDE (59-79)  ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1168,1207,R1, 264 WEST 77TH   STREET                    ,10024,1,0,1,0,0,1900,2, R1 ,534581.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND   STREET, RES                ",10023,0,0,0,0,0,0,2, R9 ,595000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 9A                   ",10023,0,0,0,0,0,0,2, R9 ,455000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62 STREET, 17EF                   ",10023,0,0,0,0,0,0,2, R9 ,2200000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 15F                  ",10023,0,0,0,0,0,0,2, R9 ,553000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND ST, 12L                      ",10023,0,0,0,0,0,0,2, R9 ,665000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND, 15H                         ",10023,0,0,0,0,0,0,2, R9 ,635000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 12F                  ",10023,0,0,0,0,0,0,2, R9 ,600000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 16E                  ",10023,0,0,0,0,0,0,2, R9 ,1300000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 19D                  ",10023,0,0,0,0,0,0,2, R9 ,855000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 23J                  ",10023,0,0,0,0,0,0,2, R9 ,1187000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 23K                  ",10023,0,0,0,0,0,0,2, R9 ,670000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 22N                  ",10023,0,0,0,0,0,0,2, R9 ,535000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 17A                  ",10023,0,0,0,0,0,0,2, R9 ,525000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND, 23F                         ",10023,0,0,0,0,0,0,2, R9 ,565000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 12M                  ",10023,0,0,0,0,0,0,2, R9 ,1250000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 21F                  ",10023,0,0,0,0,0,0,2, R9 ,640000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 6H                   ",10023,0,0,0,0,0,0,2, R9 ,675000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 15A                  ",10023,0,0,0,0,0,0,2, R9 ,505000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 26J                  ",10023,0,0,0,0,0,0,2, R9 ,2250000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 17M                  ",10023,0,0,0,0,0,0,2, R9 ,1365000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 24GH                 ",10023,0,0,0,0,0,0,2, R9 ,2200000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 26EF                 ",10023,0,0,0,0,0,0,2, R9 ,3200000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND   STREET, 15B                ",10023,0,0,0,0,0,0,2, R9 ,620000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 10-B                 ",10023,0,0,0,0,0,0,2, R9 ,580000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 12D                  ",10023,0,0,0,0,0,0,2, R9 ,935000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 21H                  ",10023,0,0,0,0,0,0,2, R9 ,722000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 17D                  ",10023,0,0,0,0,0,0,2, R9 ,970000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1115,1506,R9," 61 WEST 62ND STREET, 25H                  ",10023,0,0,0,0,0,0,2, R9 ,1050000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72 STREET, 66                     ",10023,0,0,0,0,0,1926,2, R9 ,590000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 21B                  ",10023,0,0,0,0,0,1926,2, R9 ,999900.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 111                  ",10023,0,0,0,0,0,1926,2, R9 ,1700000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 46                   ",10023,0,0,0,0,0,1926,2, R9 ,665000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 51-B                 ",10023,0,0,0,0,0,1926,2, R9 ,695900.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 81C                  ",10023,0,0,0,0,0,1926,2, R9 ,335000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, #91A                 ",10023,0,0,0,0,0,1926,2, R9 ,245000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1124,1002,R9," 40 WEST 72ND STREET, 41A/B                ",10023,0,0,0,0,0,1926,2, R9 ,1100000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, 10F                        ",10023,0,0,0,0,0,1977,2, R9 ,422500.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, 22G                        ",10023,0,0,0,0,0,1977,2, R9 ,300000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,510000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2025 BROADWAY, 15E                        ",10023,0,0,0,0,0,1977,2, R9 ,450000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,457000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,406969.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,613800.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,576000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,440000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2025 BROADWAY, 14C                        ",10023,0,0,0,0,0,1977,2, R9 ,535000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,440000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, RESD                       ",10023,0,0,0,0,0,1977,2, R9 ,550000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2025 BROADWAY, 29G                        ",10023,0,0,0,0,0,1977,2, R9 ,340000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2025 BROADWAY, 30K                        ",10023,0,0,0,0,0,1977,2, R9 ,599000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1141,1102,R9," 2021 BROADWAY, 23F                        ",10023,0,0,0,0,0,1977,2, R9 ,527500.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1143,1002,R9," 100 WEST 72ND STREET, 25D                 ",10023,0,0,0,0,0,1900,2, R9 ,416000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1143,1002,R9," 100 WEST 72 STREET, 5G                    ",10023,0,0,0,0,0,1900,2, R9 ,519000.0
UPPER WEST SIDE (59-79)  ,17  CONDOPS                                 ,2,1146,1002,R9," 102 WEST 75TH STREET, 40                  ",10023,0,0,0,0,0,1952,2, R9 ,685000.0
